BTC,BTC_time,ETH,ETH_time,XRP,XRP_time
4084.03,1502668800,295.31,1502668800,0.1665,1502668800
4086.08,1502672400,301.75,1502672400,0.1684,1502672400
4074.22,1502676000,304.3,1502676000,0.1746,1502676000
3991.95,1502679600,301.9,1502679600,0.1749,1502679600
4046.93,1502683200,300.91,1502683200,0.1725,1502683200
4033.18,1502686800,302.75,1502686800,0.1746,1502686800
4090.43,1502690400,303.89,1502690400,0.1759,1502690400
4074.77,1502694000,302.57,1502694000,0.1726,1502694000
4143.82,1502697600,300.82,1502697600,0.1701,1502697600
4204.6,1502701200,300.34,1502701200,0.1701,1502701200
4206.92,1502704800,300.53,1502704800,0.1703,1502704800
4165.91,1502708400,302.1,1502708400,0.1692,1502708400
4203.6,1502712000,301.76,1502712000,0.1699,1502712000
4254.57,1502715600,300.02,1502715600,0.1679,1502715600
4266.92,1502719200,298.46,1502719200,0.1675,1502719200
4246.56,1502722800,295.38,1502722800,0.1673,1502722800
4286.78,1502726400,297.54,1502726400,0.168,1502726400
4287.25,1502730000,296.91,1502730000,0.1674,1502730000
4290.19,1502733600,298.3,1502733600,0.1684,1502733600
4219.21,1502737200,300.69,1502737200,0.168,1502737200
4256.72,1502740800,299.06,1502740800,0.1674,1502740800
4290.85,1502744400,297.82,1502744400,0.1673,1502744400
4260.74,1502748000,297.8,1502748000,0.1678,1502748000
4327.94,1502751600,299.16,1502751600,0.1683,1502751600
4352.01,1502755200,297.2,1502755200,0.1666,1502755200
4372.03,1502758800,295.05,1502758800,0.1668,1502758800
4408.67,1502762400,293.6,1502762400,0.1614,1502762400
4416.59,1502766000,291.99,1502766000,0.1625,1502766000
4367.16,1502769600,292.83,1502769600,0.1639,1502769600
4384.73,1502773200,292.35,1502773200,0.1639,1502773200
4258.79,1502776800,290.18,1502776800,0.1632,1502776800
4305.42,1502780400,293.47,1502780400,0.1641,1502780400
4231.01,1502784000,292.69,1502784000,0.1623,1502784000
4143.89,1502787600,290.26,1502787600,0.1624,1502787600
4069.51,1502791200,285.62,1502791200,0.1599,1502791200
4124.8,1502794800,287.34,1502794800,0.1595,1502794800
4067.19,1502798400,285.42,1502798400,0.158,1502798400
3972.67,1502802000,281.1,1502802000,0.158,1502802000
3910.27,1502805600,276.29,1502805600,0.1544,1502805600
3998.49,1502809200,279.39,1502809200,0.157,1502809200
4082.48,1502812800,282.53,1502812800,0.1576,1502812800
4098.06,1502816400,285.69,1502816400,0.1575,1502816400
4068.97,1502820000,284.03,1502820000,0.1574,1502820000
4057.59,1502823600,283.79,1502823600,0.1551,1502823600
4077.5,1502827200,282.79,1502827200,0.156,1502827200
4133.36,1502830800,284.66,1502830800,0.1555,1502830800
4184.71,1502834400,285.07,1502834400,0.1569,1502834400
4161.66,1502838000,286.52,1502838000,0.1577,1502838000
4146.56,1502841600,287.33,1502841600,0.1555,1502841600
4155.92,1502845200,287.01,1502845200,0.1556,1502845200
4041.76,1502848800,283.45,1502848800,0.1537,1502848800
4080.03,1502852400,286.35,1502852400,0.1545,1502852400
4053.84,1502856000,285.04,1502856000,0.153,1502856000
3993.01,1502859600,283.17,1502859600,0.1503,1502859600
4059.1,1502863200,283.59,1502863200,0.1516,1502863200
4073.09,1502866800,284.84,1502866800,0.1527,1502866800
4163.84,1502870400,287.28,1502870400,0.152,1502870400
4144.43,1502874000,288.22,1502874000,0.1534,1502874000
4102.79,1502877600,290.9,1502877600,0.1538,1502877600
4088.78,1502881200,296.2,1502881200,0.153,1502881200
4129.0,1502884800,296.3,1502884800,0.1532,1502884800
4127.06,1502888400,299.23,1502888400,0.155,1502888400
4122.89,1502892000,300.65,1502892000,0.1563,1502892000
4309.22,1502895600,300.2,1502895600,0.157,1502895600
4304.38,1502899200,302.69,1502899200,0.1561,1502899200
4293.85,1502902800,300.92,1502902800,0.1563,1502902800
4317.24,1502906400,301.83,1502906400,0.1564,1502906400
4312.38,1502910000,298.01,1502910000,0.1578,1502910000
4359.57,1502913600,300.09,1502913600,0.1585,1502913600
4335.16,1502917200,301.03,1502917200,0.1584,1502917200
4334.3,1502920800,300.13,1502920800,0.1583,1502920800
4387.4,1502924400,301.38,1502924400,0.1603,1502924400
4368.94,1502928000,305.02,1502928000,0.1601,1502928000
4347.47,1502931600,303.26,1502931600,0.1593,1502931600
4338.63,1502935200,301.28,1502935200,0.1589,1502935200
4286.49,1502938800,299.96,1502938800,0.159,1502938800
4314.76,1502942400,300.86,1502942400,0.1586,1502942400
4320.85,1502946000,302.69,1502946000,0.1585,1502946000
4317.09,1502949600,303.03,1502949600,0.1581,1502949600
4360.0,1502953200,307.08,1502953200,0.1586,1502953200
4364.52,1502956800,308.76,1502956800,0.1583,1502956800
4455.88,1502960400,309.85,1502960400,0.1591,1502960400
4468.02,1502964000,307.64,1502964000,0.1595,1502964000
4426.28,1502967600,308.08,1502967600,0.1591,1502967600
4437.23,1502971200,308.53,1502971200,0.1582,1502971200
4475.03,1502974800,307.76,1502974800,0.1586,1502974800
4461.53,1502978400,306.06,1502978400,0.1567,1502978400
4361.98,1502982000,301.75,1502982000,0.1571,1502982000
4347.96,1502985600,303.35,1502985600,0.1566,1502985600
4277.98,1502989200,301.59,1502989200,0.1548,1502989200
4240.55,1502992800,299.63,1502992800,0.155,1502992800
4310.55,1502996400,300.36,1502996400,0.1559,1502996400
4335.4,1503000000,303.1,1503000000,0.1571,1503000000
4321.48,1503003600,302.7,1503003600,0.1577,1503003600
4324.81,1503007200,302.12,1503007200,0.1595,1503007200
4278.92,1503010800,300.3,1503010800,0.1578,1503010800
4265.4,1503014400,296.89,1503014400,0.1532,1503014400
4250.5,1503018000,297.85,1503018000,0.1536,1503018000
4269.87,1503021600,300.52,1503021600,0.1562,1503021600
4273.2,1503025200,301.33,1503025200,0.1554,1503025200
4276.24,1503028800,301.86,1503028800,0.1557,1503028800
4300.68,1503032400,303.72,1503032400,0.1552,1503032400
4286.44,1503036000,303.93,1503036000,0.1553,1503036000
4298.97,1503039600,305.42,1503039600,0.1573,1503039600
4285.45,1503043200,303.24,1503043200,0.1598,1503043200
4301.59,1503046800,304.22,1503046800,0.1611,1503046800
4345.72,1503050400,305.17,1503050400,0.1588,1503050400
4319.18,1503054000,305.77,1503054000,0.1586,1503054000
4309.25,1503057600,304.71,1503057600,0.1593,1503057600
4281.66,1503061200,301.36,1503061200,0.1588,1503061200
4251.86,1503064800,298.67,1503064800,0.1574,1503064800
4235.27,1503068400,298.55,1503068400,0.1576,1503068400
4242.67,1503072000,298.14,1503072000,0.1636,1503072000
4194.89,1503075600,296.94,1503075600,0.1603,1503075600
4099.86,1503079200,292.24,1503079200,0.1582,1503079200
4123.95,1503082800,295.07,1503082800,0.1629,1503082800
4020.5,1503086400,291.66,1503086400,0.1589,1503086400
4057.44,1503090000,288.63,1503090000,0.1558,1503090000
4111.27,1503093600,293.73,1503093600,0.1568,1503093600
4105.37,1503097200,292.62,1503097200,0.1569,1503097200
4168.58,1503100800,297.02,1503100800,0.1576,1503100800
4152.13,1503104400,295.85,1503104400,0.1581,1503104400
4175.87,1503108000,298.35,1503108000,0.1599,1503108000
4125.47,1503111600,295.21,1503111600,0.1573,1503111600
4108.11,1503115200,295.68,1503115200,0.1561,1503115200
4078.59,1503118800,295.01,1503118800,0.1543,1503118800
3990.49,1503122400,291.34,1503122400,0.1558,1503122400
4054.99,1503126000,291.62,1503126000,0.1549,1503126000
4014.72,1503129600,289.59,1503129600,0.1524,1503129600
4065.79,1503133200,291.04,1503133200,0.1559,1503133200
4029.38,1503136800,288.1,1503136800,0.1526,1503136800
3972.07,1503140400,284.19,1503140400,0.1508,1503140400
4111.41,1503144000,292.22,1503144000,0.1519,1503144000
4067.62,1503147600,289.73,1503147600,0.1514,1503147600
4042.24,1503151200,286.4,1503151200,0.1499,1503151200
4008.63,1503154800,289.06,1503154800,0.1492,1503154800
4012.13,1503158400,289.63,1503158400,0.1501,1503158400
4053.83,1503162000,293.87,1503162000,0.1552,1503162000
4094.34,1503165600,294.38,1503165600,0.1531,1503165600
4087.77,1503169200,292.04,1503169200,0.1525,1503169200
4124.37,1503172800,293.13,1503172800,0.1527,1503172800
4116.42,1503176400,293.6,1503176400,0.1533,1503176400
4158.6,1503180000,293.31,1503180000,0.1539,1503180000
4150.45,1503183600,293.02,1503183600,0.1526,1503183600
4104.05,1503187200,290.28,1503187200,0.1504,1503187200
4089.6,1503190800,289.73,1503190800,0.1518,1503190800
4100.4,1503194400,291.48,1503194400,0.1517,1503194400
4082.43,1503198000,292.19,1503198000,0.1515,1503198000
4094.93,1503201600,291.27,1503201600,0.1519,1503201600
4092.14,1503205200,290.89,1503205200,0.1505,1503205200
4097.53,1503208800,293.44,1503208800,0.1513,1503208800
4134.67,1503212400,293.81,1503212400,0.1518,1503212400
4145.23,1503216000,294.46,1503216000,0.1546,1503216000
4121.23,1503219600,294.02,1503219600,0.1533,1503219600
4096.13,1503223200,293.5,1503223200,0.1546,1503223200
4096.96,1503226800,294.29,1503226800,0.1541,1503226800
4108.96,1503230400,295.23,1503230400,0.1542,1503230400
4072.37,1503234000,292.46,1503234000,0.1549,1503234000
4086.55,1503237600,293.79,1503237600,0.1567,1503237600
4094.63,1503241200,293.66,1503241200,0.1572,1503241200
4109.07,1503244800,294.6,1503244800,0.1595,1503244800
4108.62,1503248400,296.26,1503248400,0.1577,1503248400
4138.14,1503252000,295.55,1503252000,0.1574,1503252000
4147.5,1503255600,295.86,1503255600,0.159,1503255600
4122.02,1503259200,294.88,1503259200,0.1588,1503259200
4134.96,1503262800,296.3,1503262800,0.1593,1503262800
4141.63,1503266400,297.14,1503266400,0.1594,1503266400
4066.6,1503270000,298.2,1503270000,0.1587,1503270000
4091.57,1503273600,298.62,1503273600,0.1577,1503273600
4074.47,1503277200,295.96,1503277200,0.1575,1503277200
4062.64,1503280800,297.76,1503280800,0.158,1503280800
4064.91,1503284400,298.8,1503284400,0.1574,1503284400
4077.32,1503288000,302.62,1503288000,0.1579,1503288000
4015.83,1503291600,313.07,1503291600,0.1551,1503291600
4003.22,1503295200,318.74,1503295200,0.155,1503295200
4024.04,1503298800,316.63,1503298800,0.1585,1503298800
4065.09,1503302400,319.08,1503302400,0.1578,1503302400
4073.76,1503306000,319.35,1503306000,0.156,1503306000
4078.26,1503309600,320.98,1503309600,0.1574,1503309600
4037.74,1503313200,329.54,1503313200,0.1562,1503313200
4045.25,1503316800,329.56,1503316800,0.1568,1503316800
4002.84,1503320400,342.91,1503320400,0.1581,1503320400
4022.52,1503324000,333.17,1503324000,0.1592,1503324000
4010.37,1503327600,332.13,1503327600,0.1594,1503327600
4009.0,1503331200,336.13,1503331200,0.1597,1503331200
4004.23,1503334800,330.64,1503334800,0.1699,1503334800
4007.68,1503338400,326.95,1503338400,0.1647,1503338400
4019.31,1503342000,330.85,1503342000,0.1699,1503342000
4007.59,1503345600,322.92,1503345600,0.1794,1503345600
4021.69,1503349200,323.74,1503349200,0.1782,1503349200
4016.32,1503352800,320.15,1503352800,0.1976,1503352800
4005.1,1503356400,321.85,1503356400,0.1958,1503356400
3888.09,1503360000,326.95,1503360000,0.2032,1503360000
3851.46,1503363600,316.26,1503363600,0.1887,1503363600
3890.4,1503367200,315.98,1503367200,0.1856,1503367200
3843.18,1503370800,309.66,1503370800,0.194,1503370800
3659.04,1503374400,296.1,1503374400,0.18,1503374400
3765.53,1503378000,307.21,1503378000,0.1823,1503378000
3803.26,1503381600,302.52,1503381600,0.176,1503381600
3803.59,1503385200,301.8,1503385200,0.1732,1503385200
3806.63,1503388800,300.91,1503388800,0.1805,1503388800
3930.31,1503392400,310.31,1503392400,0.1821,1503392400
3886.84,1503396000,310.26,1503396000,0.1849,1503396000
3906.76,1503399600,311.4,1503399600,0.1918,1503399600
3960.07,1503403200,310.8,1503403200,0.2017,1503403200
3918.49,1503406800,308.16,1503406800,0.1971,1503406800
3901.83,1503410400,307.24,1503410400,0.2007,1503410400
3911.79,1503414000,308.69,1503414000,0.2109,1503414000
3963.61,1503417600,316.79,1503417600,0.2288,1503417600
4008.46,1503421200,316.22,1503421200,0.228,1503421200
4108.48,1503424800,314.91,1503424800,0.2288,1503424800
4116.83,1503428400,310.82,1503428400,0.2488,1503428400
4074.37,1503432000,314.43,1503432000,0.2528,1503432000
4094.05,1503435600,313.32,1503435600,0.2518,1503435600
4048.37,1503439200,316.25,1503439200,0.2361,1503439200
4089.7,1503442800,313.37,1503442800,0.2421,1503442800
4073.93,1503446400,313.26,1503446400,0.2377,1503446400
4133.58,1503450000,315.09,1503450000,0.252,1503450000
4109.42,1503453600,316.09,1503453600,0.2661,1503453600
4105.42,1503457200,316.95,1503457200,0.2908,1503457200
4114.13,1503460800,322.73,1503460800,0.2787,1503460800
4084.9,1503464400,319.86,1503464400,0.2848,1503464400
4113.92,1503468000,321.79,1503468000,0.2821,1503468000
4121.46,1503471600,321.67,1503471600,0.2928,1503471600
4162.78,1503475200,322.49,1503475200,0.286,1503475200
4239.85,1503478800,323.16,1503478800,0.2771,1503478800
4231.62,1503482400,322.01,1503482400,0.282,1503482400
4230.76,1503486000,320.97,1503486000,0.2798,1503486000
4215.82,1503489600,319.54,1503489600,0.284,1503489600
4206.98,1503493200,317.1,1503493200,0.2889,1503493200
4189.62,1503496800,319.27,1503496800,0.2901,1503496800
4217.19,1503500400,319.52,1503500400,0.2853,1503500400
4232.04,1503504000,320.41,1503504000,0.2814,1503504000
4182.7,1503507600,320.25,1503507600,0.2862,1503507600
4172.37,1503511200,320.43,1503511200,0.2737,1503511200
4130.57,1503514800,318.39,1503514800,0.2476,1503514800
4134.31,1503518400,317.26,1503518400,0.2302,1503518400
4100.51,1503522000,316.44,1503522000,0.2435,1503522000
4147.55,1503525600,317.17,1503525600,0.2627,1503525600
4141.09,1503529200,317.4,1503529200,0.2457,1503529200
4143.6,1503532800,317.21,1503532800,0.2556,1503532800
4169.33,1503536400,316.8,1503536400,0.2462,1503536400
4149.56,1503540000,316.25,1503540000,0.25,1503540000
4139.34,1503543600,317.23,1503543600,0.2394,1503543600
4139.5,1503547200,318.66,1503547200,0.2431,1503547200
4148.28,1503550800,319.19,1503550800,0.2511,1503550800
4152.48,1503554400,319.47,1503554400,0.2699,1503554400
4179.89,1503558000,320.19,1503558000,0.2676,1503558000
4210.1,1503561600,321.74,1503561600,0.2634,1503561600
4180.19,1503565200,320.75,1503565200,0.2677,1503565200
4178.99,1503568800,320.72,1503568800,0.2656,1503568800
4190.71,1503572400,324.83,1503572400,0.2654,1503572400
4175.12,1503576000,324.1,1503576000,0.2657,1503576000
4191.67,1503579600,323.54,1503579600,0.2815,1503579600
4243.78,1503583200,323.71,1503583200,0.275,1503583200
4238.24,1503586800,323.22,1503586800,0.2744,1503586800
4223.39,1503590400,322.36,1503590400,0.2342,1503590400
4209.44,1503594000,322.27,1503594000,0.2355,1503594000
4235.11,1503597600,324.27,1503597600,0.2353,1503597600
4233.74,1503601200,322.7,1503601200,0.2287,1503601200
4233.85,1503604800,321.89,1503604800,0.2285,1503604800
4234.74,1503608400,322.81,1503608400,0.2311,1503608400
4332.85,1503612000,324.74,1503612000,0.2155,1503612000
4318.35,1503615600,325.28,1503615600,0.2173,1503615600
4377.48,1503619200,325.67,1503619200,0.2113,1503619200
4353.47,1503622800,327.85,1503622800,0.2095,1503622800
4353.55,1503626400,329.79,1503626400,0.206,1503626400
4344.03,1503630000,328.32,1503630000,0.2113,1503630000
4321.24,1503633600,331.32,1503633600,0.2271,1503633600
4323.08,1503637200,333.49,1503637200,0.2249,1503637200
4330.3,1503640800,331.86,1503640800,0.2206,1503640800
4345.99,1503644400,332.82,1503644400,0.2271,1503644400
4358.66,1503648000,333.7,1503648000,0.2259,1503648000
4361.5,1503651600,331.78,1503651600,0.2186,1503651600
4349.71,1503655200,331.59,1503655200,0.2212,1503655200
4348.74,1503658800,331.31,1503658800,0.2149,1503658800
4347.83,1503662400,332.65,1503662400,0.2112,1503662400
4352.79,1503666000,333.32,1503666000,0.2187,1503666000
4374.23,1503669600,333.5,1503669600,0.219,1503669600
4427.95,1503673200,335.08,1503673200,0.216,1503673200
4460.83,1503676800,337.09,1503676800,0.215,1503676800
4427.06,1503680400,335.33,1503680400,0.2185,1503680400
4443.68,1503684000,335.05,1503684000,0.2175,1503684000
4332.65,1503687600,329.29,1503687600,0.2152,1503687600
4330.96,1503691200,329.63,1503691200,0.2151,1503691200
4339.02,1503694800,331.43,1503694800,0.2168,1503694800
4378.79,1503698400,331.33,1503698400,0.2173,1503698400
4364.41,1503702000,330.06,1503702000,0.2167,1503702000
4367.44,1503705600,330.4,1503705600,0.2183,1503705600
4330.56,1503709200,327.88,1503709200,0.2248,1503709200
4297.01,1503712800,327.25,1503712800,0.2236,1503712800
4315.11,1503716400,326.3,1503716400,0.2164,1503716400
4310.55,1503720000,326.39,1503720000,0.2173,1503720000
4324.54,1503723600,327.61,1503723600,0.2179,1503723600
4327.68,1503727200,328.74,1503727200,0.2188,1503727200
4345.74,1503730800,330.23,1503730800,0.2147,1503730800
4335.64,1503734400,330.37,1503734400,0.2164,1503734400
4307.13,1503738000,329.29,1503738000,0.216,1503738000
4328.19,1503741600,329.83,1503741600,0.2157,1503741600
4318.03,1503745200,329.63,1503745200,0.2155,1503745200
4281.48,1503748800,327.31,1503748800,0.2125,1503748800
4290.03,1503752400,332.1,1503752400,0.2103,1503752400
4285.6,1503756000,331.11,1503756000,0.2129,1503756000
4310.22,1503759600,329.65,1503759600,0.2073,1503759600
4307.79,1503763200,330.07,1503763200,0.2106,1503763200
4290.71,1503766800,330.08,1503766800,0.2126,1503766800
4329.78,1503770400,330.97,1503770400,0.2129,1503770400
4339.7,1503774000,332.79,1503774000,0.2132,1503774000
4358.25,1503777600,332.42,1503777600,0.2111,1503777600
4345.74,1503781200,331.75,1503781200,0.2113,1503781200
4350.41,1503784800,332.09,1503784800,0.2113,1503784800
4352.3,1503788400,332.86,1503788400,0.2097,1503788400
4353.13,1503792000,335.21,1503792000,0.2083,1503792000
4402.31,1503795600,335.48,1503795600,0.2069,1503795600
4377.33,1503799200,334.83,1503799200,0.2027,1503799200
4344.74,1503802800,333.11,1503802800,0.2031,1503802800
4347.76,1503806400,334.41,1503806400,0.2009,1503806400
4343.04,1503810000,334.61,1503810000,0.2011,1503810000
4354.12,1503813600,334.19,1503813600,0.205,1503813600
4349.33,1503817200,334.88,1503817200,0.2058,1503817200
4334.07,1503820800,333.74,1503820800,0.2056,1503820800
4328.32,1503824400,335.37,1503824400,0.2033,1503824400
4331.19,1503828000,335.45,1503828000,0.2027,1503828000
4356.85,1503831600,335.74,1503831600,0.1999,1503831600
4330.7,1503835200,335.25,1503835200,0.1954,1503835200
4336.45,1503838800,335.28,1503838800,0.1992,1503838800
4349.77,1503842400,335.4,1503842400,0.1965,1503842400
4355.24,1503846000,336.27,1503846000,0.1993,1503846000
4353.73,1503849600,336.44,1503849600,0.2008,1503849600
4359.02,1503853200,340.28,1503853200,0.2014,1503853200
4365.56,1503856800,339.93,1503856800,0.2021,1503856800
4370.19,1503860400,341.08,1503860400,0.2033,1503860400
4366.17,1503864000,338.79,1503864000,0.2008,1503864000
4362.48,1503867600,340.68,1503867600,0.2022,1503867600
4352.17,1503871200,340.84,1503871200,0.2018,1503871200
4345.75,1503874800,347.88,1503874800,0.2017,1503874800
4312.68,1503878400,346.99,1503878400,0.1988,1503878400
4315.21,1503882000,346.16,1503882000,0.2004,1503882000
4320.4,1503885600,348.93,1503885600,0.2007,1503885600
4295.7,1503889200,345.32,1503889200,0.2003,1503889200
4260.09,1503892800,340.8,1503892800,0.1984,1503892800
4238.27,1503896400,338.15,1503896400,0.197,1503896400
4256.52,1503900000,340.93,1503900000,0.198,1503900000
4293.2,1503903600,341.86,1503903600,0.2005,1503903600
4286.61,1503907200,341.29,1503907200,0.1995,1503907200
4306.01,1503910800,340.09,1503910800,0.1973,1503910800
4324.64,1503914400,341.71,1503914400,0.1958,1503914400
4324.19,1503918000,341.02,1503918000,0.1962,1503918000
4305.11,1503921600,343.54,1503921600,0.1956,1503921600
4325.46,1503925200,342.36,1503925200,0.1953,1503925200
4321.35,1503928800,344.33,1503928800,0.1993,1503928800
4304.06,1503932400,343.52,1503932400,0.1996,1503932400
4341.11,1503936000,342.79,1503936000,0.2172,1503936000
4347.95,1503939600,342.96,1503939600,0.2276,1503939600
4342.91,1503943200,344.62,1503943200,0.2202,1503943200
4348.27,1503946800,344.71,1503946800,0.2223,1503946800
4345.22,1503950400,343.91,1503950400,0.2321,1503950400
4385.42,1503954000,347.63,1503954000,0.2275,1503954000
4379.13,1503957600,347.0,1503957600,0.2259,1503957600
4390.31,1503961200,347.66,1503961200,0.2252,1503961200
4377.17,1503964800,347.74,1503964800,0.2176,1503964800
4376.74,1503968400,347.99,1503968400,0.2165,1503968400
4376.82,1503972000,348.32,1503972000,0.2178,1503972000
4392.85,1503975600,349.64,1503975600,0.2153,1503975600
4393.61,1503979200,349.92,1503979200,0.2138,1503979200
4378.38,1503982800,353.97,1503982800,0.2183,1503982800
4374.27,1503986400,351.6,1503986400,0.2216,1503986400
4354.89,1503990000,353.54,1503990000,0.2212,1503990000
4372.77,1503993600,356.81,1503993600,0.2217,1503993600
4363.01,1503997200,363.01,1503997200,0.2163,1503997200
4374.72,1504000800,364.2,1504000800,0.2165,1504000800
4392.15,1504004400,359.16,1504004400,0.2199,1504004400
4443.7,1504008000,361.58,1504008000,0.2235,1504008000
4604.47,1504011600,366.67,1504011600,0.2166,1504011600
4571.79,1504015200,363.96,1504015200,0.2211,1504015200
4588.05,1504018800,366.2,1504018800,0.2218,1504018800
4560.45,1504022400,370.73,1504022400,0.2232,1504022400
4563.53,1504026000,371.63,1504026000,0.2225,1504026000
4575.39,1504029600,369.26,1504029600,0.2217,1504029600
4593.26,1504033200,369.51,1504033200,0.2226,1504033200
4601.74,1504036800,371.72,1504036800,0.2221,1504036800
4624.69,1504040400,374.91,1504040400,0.221,1504040400
4602.43,1504044000,374.22,1504044000,0.2184,1504044000
4597.31,1504047600,372.35,1504047600,0.2199,1504047600
4603.75,1504051200,370.69,1504051200,0.2196,1504051200
4621.84,1504054800,373.72,1504054800,0.2213,1504054800
4614.27,1504058400,374.07,1504058400,0.2231,1504058400
4606.45,1504062000,374.64,1504062000,0.2225,1504062000
4616.61,1504065600,379.51,1504065600,0.2219,1504065600
4620.42,1504069200,383.55,1504069200,0.22,1504069200
4617.9,1504072800,383.76,1504072800,0.2179,1504072800
4580.73,1504076400,378.74,1504076400,0.2214,1504076400
4588.1,1504080000,379.57,1504080000,0.2202,1504080000
4530.74,1504083600,371.4,1504083600,0.2197,1504083600
4530.61,1504087200,374.14,1504087200,0.2205,1504087200
4536.23,1504090800,375.87,1504090800,0.221,1504090800
4574.18,1504094400,382.54,1504094400,0.2227,1504094400
4576.75,1504098000,379.88,1504098000,0.2223,1504098000
4555.96,1504101600,377.94,1504101600,0.2308,1504101600
4570.77,1504105200,381.57,1504105200,0.2298,1504105200
4587.81,1504108800,384.7,1504108800,0.2292,1504108800
4594.87,1504112400,386.41,1504112400,0.2295,1504112400
4585.52,1504116000,386.01,1504116000,0.2291,1504116000
4559.82,1504119600,385.43,1504119600,0.2286,1504119600
4575.98,1504123200,386.0,1504123200,0.2299,1504123200
4576.35,1504126800,383.09,1504126800,0.2283,1504126800
4584.06,1504130400,385.7,1504130400,0.2292,1504130400
4583.02,1504134000,383.86,1504134000,0.2319,1504134000
4602.05,1504137600,383.7,1504137600,0.2324,1504137600
4613.45,1504141200,381.65,1504141200,0.2309,1504141200
4624.88,1504144800,384.8,1504144800,0.2306,1504144800
4627.97,1504148400,385.21,1504148400,0.2296,1504148400
4628.56,1504152000,385.21,1504152000,0.2294,1504152000
4634.04,1504155600,383.97,1504155600,0.2305,1504155600
4612.22,1504159200,382.56,1504159200,0.2301,1504159200
4627.61,1504162800,382.19,1504162800,0.2309,1504162800
4620.0,1504166400,381.77,1504166400,0.2309,1504166400
4619.94,1504170000,381.77,1504170000,0.2331,1504170000
4665.8,1504173600,381.98,1504173600,0.2317,1504173600
4697.02,1504177200,385.32,1504177200,0.2339,1504177200
4701.7,1504180800,385.32,1504180800,0.2379,1504180800
4731.45,1504184400,385.7,1504184400,0.239,1504184400
4712.04,1504188000,388.09,1504188000,0.2442,1504188000
4708.95,1504191600,385.83,1504191600,0.2469,1504191600
4731.76,1504195200,388.11,1504195200,0.2472,1504195200
4736.1,1504198800,387.51,1504198800,0.2474,1504198800
4758.62,1504202400,388.5,1504202400,0.2488,1504202400
4724.08,1504206000,385.91,1504206000,0.2461,1504206000
4740.94,1504209600,387.77,1504209600,0.2505,1504209600
4734.69,1504213200,388.15,1504213200,0.2518,1504213200
4740.05,1504216800,388.1,1504216800,0.2588,1504216800
4735.11,1504220400,388.33,1504220400,0.2593,1504220400
4762.56,1504224000,391.53,1504224000,0.259,1504224000
4769.56,1504227600,394.72,1504227600,0.2562,1504227600
4764.91,1504231200,393.38,1504231200,0.2576,1504231200
4754.74,1504234800,393.74,1504234800,0.2577,1504234800
4700.07,1504238400,390.01,1504238400,0.2486,1504238400
4701.87,1504242000,389.39,1504242000,0.2483,1504242000
4728.48,1504245600,387.78,1504245600,0.2487,1504245600
4747.38,1504249200,391.36,1504249200,0.2523,1504249200
4788.09,1504252800,392.63,1504252800,0.2559,1504252800
4786.84,1504256400,392.61,1504256400,0.2543,1504256400
4796.5,1504260000,391.72,1504260000,0.2576,1504260000
4807.1,1504263600,392.01,1504263600,0.2549,1504263600
4841.54,1504267200,393.46,1504267200,0.2539,1504267200
4825.5,1504270800,393.69,1504270800,0.256,1504270800
4812.75,1504274400,391.45,1504274400,0.2511,1504274400
4835.18,1504278000,392.45,1504278000,0.2532,1504278000
4822.68,1504281600,392.52,1504281600,0.2535,1504281600
4838.64,1504285200,394.22,1504285200,0.2572,1504285200
4828.13,1504288800,391.49,1504288800,0.2525,1504288800
4870.89,1504292400,391.55,1504292400,0.2548,1504292400
4873.72,1504296000,391.29,1504296000,0.255,1504296000
4862.5,1504299600,390.71,1504299600,0.2538,1504299600
4880.87,1504303200,390.56,1504303200,0.2537,1504303200
4921.85,1504306800,391.42,1504306800,0.2529,1504306800
4921.65,1504310400,389.13,1504310400,0.251,1504310400
4960.1,1504314000,387.25,1504314000,0.2496,1504314000
4914.96,1504317600,386.13,1504317600,0.249,1504317600
4825.92,1504321200,377.37,1504321200,0.2406,1504321200
4843.24,1504324800,378.77,1504324800,0.243,1504324800
4601.19,1504328400,354.77,1504328400,0.2266,1504328400
4735.34,1504332000,371.51,1504332000,0.2368,1504332000
4744.56,1504335600,368.75,1504335600,0.2377,1504335600
4707.83,1504339200,364.98,1504339200,0.2329,1504339200
4651.21,1504342800,356.58,1504342800,0.2301,1504342800
4709.74,1504346400,363.51,1504346400,0.2312,1504346400
4689.85,1504350000,362.87,1504350000,0.2339,1504350000
4630.64,1504353600,360.3,1504353600,0.2317,1504353600
4639.47,1504357200,359.02,1504357200,0.2318,1504357200
4539.0,1504360800,344.82,1504360800,0.2233,1504360800
4567.7,1504364400,350.57,1504364400,0.2231,1504364400
4539.15,1504368000,343.52,1504368000,0.2252,1504368000
4606.83,1504371600,348.62,1504371600,0.2292,1504371600
4559.56,1504375200,346.92,1504375200,0.2303,1504375200
4561.49,1504378800,344.11,1504378800,0.2281,1504378800
4482.14,1504382400,334.93,1504382400,0.2221,1504382400
4452.56,1504386000,331.1,1504386000,0.2213,1504386000
4472.95,1504389600,337.92,1504389600,0.2229,1504389600
4573.8,1504393200,351.03,1504393200,0.2252,1504393200
4627.28,1504396800,353.07,1504396800,0.2277,1504396800
4611.19,1504400400,353.57,1504400400,0.2283,1504400400
4610.96,1504404000,352.85,1504404000,0.2282,1504404000
